#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        2690       6.188156e-01       1.499960e-01       2.478290e-01       3.037728e-03       2.659181e-03       2.815404e-03
        2700       5.835251e-01       1.400658e-01       2.337095e-01       1.486168e-02       1.664183e-03       1.157008e-02
        2710       5.845990e-01       1.428944e-01       2.339533e-01       1.692903e-02       3.872208e-03       1.280213e-02
        2720       6.213049e-01       1.489928e-01       2.488241e-01       2.184697e-03       1.234755e-03       1.821856e-03
        2730       6.766255e-01       1.601058e-01       2.711342e-01       3.583916e-03       1.497943e-03       2.403965e-03
        2740       7.239219e-01       1.720685e-01       2.899240e-01       8.428658e-03       2.349052e-03       4.763636e-03
        2750       7.473920e-01       1.779720e-01       2.992587e-01       1.376943e-02       3.965047e-03       8.995850e-03
        2760       7.405684e-01       1.738045e-01       2.967065e-01       1.209917e-02       4.514165e-03       8.038304e-03
        2770       7.031446e-01       1.662224e-01       2.817332e-01       1.564223e-03       1.140099e-03       1.402530e-03
        2780       6.480342e-01       1.536086e-01       2.596154e-01       2.873784e-03       2.219262e-03       2.573845e-03
        2790       5.970080e-01       1.403206e-01       2.394264e-01       1.009157e-02       2.685930e-03       7.423520e-03
        2800       5.748272e-01       1.333990e-01       2.310491e-01       2.149762e-02       4.340036e-03       1.661964e-02
        2810       5.923495e-01       1.367162e-01       2.379016e-01       1.362131e-02       4.316496e-03       9.852389e-03
        2820       6.449248e-01       1.497601e-01       2.586719e-01       3.126302e-03       2.604506e-03       2.901935e-03
        2830       7.103581e-01       1.639853e-01       2.850408e-01       6.400275e-03       1.844263e-03       3.538237e-03
        2840       7.570390e-01       1.715622e-01       3.038846e-01       1.565045e-02       8.089308e-03       1.267123e-02
        2850       7.657587e-01       1.734716e-01       3.072296e-01       1.907916e-02       1.072318e-02       1.425767e-02
        2860       7.333308e-01       1.684265e-01       2.942738e-01       1.316331e-02       5.640067e-03       7.854876e-03
        2870       6.671345e-01       1.536549e-01       2.677534e-01       3.843801e-03       1.664901e-03       2.894556e-03
        2880       5.962821e-01       1.385622e-01       2.391814e-01       1.401839e-02       5.855370e-03       9.785685e-03
        2890       5.594861e-01       1.332299e-01       2.241073e-01       3.388807e-02       5.079946e-03       2.581932e-02
        2900       5.771771e-01       1.381250e-01       2.312684e-01       1.966483e-02       3.001571e-03       1.509353e-02
        2910       6.361265e-01       1.517157e-01       2.549008e-01       3.641683e-03       6.936804e-04       2.432316e-03
        2920       6.999354e-01       1.686925e-01       2.801173e-01       2.239772e-03       9.115227e-04       1.565617e-03
        2930       7.428188e-01       1.773133e-01       2.973147e-01       1.535088e-02       3.024784e-03       8.561896e-03
        2940       7.510100e-01       1.787860e-01       3.006978e-01       1.247085e-02       4.931514e-03       9.437069e-03
        2950       7.272082e-01       1.748966e-01       2.911006e-01       8.559575e-03       2.755414e-03       5.140999e-03
        2960       6.825303e-01       1.645672e-01       2.731470e-01       3.037653e-03       1.249508e-03       2.379973e-03
        2970       6.327206e-01       1.527513e-01       2.533195e-01       2.431779e-03       1.244999e-03       2.143069e-03
        2980       5.970449e-01       1.404098e-01       2.393510e-01       9.305626e-03       2.822420e-03       7.335836e-03
        2990       5.894517e-01       1.391888e-01       2.361228e-01       1.329725e-02       2.278494e-03       9.758433e-03
        3000       6.146544e-01       1.449573e-01       2.462209e-01       4.421488e-03       1.974707e-03       3.093075e-03
