#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        2690       7.050397e-01       1.617639e-01       2.824798e-01       6.235053e-03       1.523212e-03       4.240879e-03
        2700       6.955336e-01       1.594448e-01       2.786718e-01       5.168547e-03       3.309189e-03       4.269304e-03
        2710       6.743919e-01       1.623571e-01       2.699578e-01       7.054992e-03       4.710116e-03       5.877234e-03
        2720       6.463158e-01       1.552039e-01       2.588346e-01       3.446554e-03       2.535409e-03       2.922618e-03
        2730       6.281097e-01       1.425458e-01       2.525662e-01       1.253230e-02       7.979145e-03       9.816104e-03
        2740       6.209830e-01       1.459252e-01       2.487104e-01       4.891773e-03       2.382291e-03       3.867967e-03
        2750       6.435743e-01       1.490138e-01       2.578799e-01       1.097859e-02       5.090677e-03       8.231911e-03
        2760       6.800546e-01       1.494470e-01       2.740238e-01       1.459406e-02       4.088579e-03       8.114009e-03
        2770       7.061294e-01       1.556785e-01       2.836055e-01       1.314521e-02       2.806613e-03       6.734360e-03
        2780       7.228453e-01       1.626138e-01       2.897214e-01       1.950217e-02       1.103398e-02       1.465799e-02
        2790       7.101307e-01       1.573110e-01       2.852369e-01       5.220336e-03       2.616255e-03       3.954423e-03
        2800       6.863526e-01       1.456553e-01       2.772667e-01       1.712415e-02       5.378709e-03       1.080547e-02
        2810       6.443882e-01       1.371624e-01       2.593218e-01       1.004742e-02       5.511205e-03       6.904763e-03
        2820       6.194328e-01       1.303708e-01       2.498441e-01       1.552103e-02       6.776988e-03       1.080014e-02
        2830       6.220749e-01       1.290382e-01       2.530923e-01       2.447877e-02       8.578261e-03       1.539765e-02
        2840       6.413427e-01       1.335730e-01       2.590667e-01       7.564931e-03       3.286475e-03       4.294630e-03
        2850       6.787312e-01       1.423417e-01       2.730885e-01       1.818059e-02       6.789085e-03       1.149030e-02
        2860       7.039009e-01       1.481242e-01       2.834966e-01       6.606820e-03       2.297450e-03       4.236501e-03
        2870       7.185367e-01       1.501233e-01       2.896993e-01       1.445126e-02       3.598973e-03       1.097566e-02
        2880       7.070569e-01       1.487287e-01       2.842047e-01       1.501263e-02       4.043408e-03       9.360899e-03
        2890       6.771951e-01       1.454303e-01       2.720464e-01       6.242768e-03       3.419608e-03       4.396008e-03
        2900       6.501068e-01       1.403871e-01       2.618870e-01       1.591515e-02       4.093073e-03       9.058376e-03
        2910       6.280906e-01       1.375540e-01       2.523607e-01       5.438373e-03       1.957359e-03       3.205668e-03
        2920       6.282666e-01       1.405314e-01       2.521279e-01       1.068615e-02       5.929703e-03       8.023157e-03
        2930       6.431541e-01       1.480393e-01       2.578335e-01       7.060052e-03       2.440294e-03       3.695377e-03
        2940       6.673124e-01       1.547471e-01       2.673715e-01       3.322676e-03       2.331941e-03       2.866624e-03
        2950       6.892587e-01       1.608252e-01       2.761072e-01       1.068152e-02       3.146602e-03       5.911755e-03
        2960       6.973049e-01       1.654953e-01       2.790938e-01       3.424094e-03       5.621060e-04       1.734479e-03
        2970       6.984709e-01       1.648374e-01       2.798139e-01       1.106522e-02       4.943224e-03       7.115651e-03
        2980       6.837184e-01       1.597276e-01       2.737855e-01       3.336257e-03       1.702219e-03       2.383100e-03
        2990       6.637685e-01       1.559615e-01       2.658650e-01       7.596495e-03       1.835988e-03       4.085620e-03
        3000       6.434402e-01       1.536714e-01       2.576761e-01       5.830518e-03       1.539073e-03       2.995727e-03
