#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        2690       6.283102e-01       1.335375e-01       2.547055e-01       1.309171e-02       6.092930e-03       9.710780e-03
        2700       6.555166e-01       1.465524e-01       2.641140e-01       8.131469e-03       2.458219e-03       5.066460e-03
        2710       6.948184e-01       1.543331e-01       2.798865e-01       7.954153e-03       2.792950e-03       5.925358e-03
        2720       7.263028e-01       1.508520e-01       2.943661e-01       2.705088e-02       7.640967e-03       1.549039e-02
        2730       7.196249e-01       1.556335e-01       2.901195e-01       1.029531e-02       2.381194e-03       6.724881e-03
        2740       6.931228e-01       1.601173e-01       2.778349e-01       1.736669e-02       6.569273e-03       9.827787e-03
        2750       6.535888e-01       1.489415e-01       2.625886e-01       4.389981e-03       3.572193e-03       4.004985e-03
        2760       6.274321e-01       1.454266e-01       2.519771e-01       1.053527e-02       4.854244e-03       7.361572e-03
        2770       6.200082e-01       1.513274e-01       2.483237e-01       8.200455e-03       4.300336e-03       6.102585e-03
        2780       6.329002e-01       1.501450e-01       2.536905e-01       5.100498e-03       4.578736e-03       4.863664e-03
        2790       6.635546e-01       1.543739e-01       2.658464e-01       6.942941e-03       3.028624e-03       4.377440e-03
        2800       6.917526e-01       1.615960e-01       2.770857e-01       5.711075e-03       4.115662e-03       5.128022e-03
        2810       7.074642e-01       1.641997e-01       2.835144e-01       6.082678e-03       2.739106e-03       4.190381e-03
        2820       7.093096e-01       1.635598e-01       2.842139e-01       8.339759e-03       4.054431e-03       6.652746e-03
        2830       6.927026e-01       1.637984e-01       2.774772e-01       3.736929e-03       1.587523e-03       2.744373e-03
        2840       6.670861e-01       1.475895e-01       2.678280e-01       1.017135e-02       2.601050e-03       5.341031e-03
        2850       6.389770e-01       1.440405e-01       2.564181e-01       6.262708e-03       2.934338e-03       4.205117e-03
        2860       6.262211e-01       1.397177e-01       2.515518e-01       6.697208e-03       3.432784e-03       4.886634e-03
        2870       6.309235e-01       1.332002e-01       2.548032e-01       7.067458e-03       3.404065e-03       5.227295e-03
        2880       6.481298e-01       1.376738e-01       2.610504e-01       4.723698e-03       2.714822e-03       3.462321e-03
        2890       6.766887e-01       1.471349e-01       2.719022e-01       1.210927e-02       4.494657e-03       7.404739e-03
        2900       6.990283e-01       1.459704e-01       2.814953e-01       4.694161e-03       2.583426e-03       3.164987e-03
        2910       7.105072e-01       1.464570e-01       2.864111e-01       8.439041e-03       5.876550e-03       6.901031e-03
        2920       7.019467e-01       1.487592e-01       2.823708e-01       8.420888e-03       2.237376e-03       5.303417e-03
        2930       6.783635e-01       1.427285e-01       2.732515e-01       7.021854e-03       4.301452e-03       5.452899e-03
        2940       6.495003e-01       1.332629e-01       2.628673e-01       9.857534e-03       3.765630e-03       6.032093e-03
        2950       6.233710e-01       1.291036e-01       2.526393e-01       5.927487e-03       2.645804e-03       4.667513e-03
        2960       6.194765e-01       1.270375e-01       2.523813e-01       1.150260e-02       4.619486e-03       9.346965e-03
        2970       6.378956e-01       1.313298e-01       2.581973e-01       1.428620e-02       4.188164e-03       7.114682e-03
        2980       6.754331e-01       1.459452e-01       2.714069e-01       7.401756e-03       2.359109e-03       5.403700e-03
        2990       7.130202e-01       1.536796e-01       2.873131e-01       2.180472e-02       3.458045e-03       1.232979e-02
        3000       7.271999e-01       1.558091e-01       2.925720e-01       1.374556e-02       5.914186e-03       8.646117e-03
