#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        2690       6.928527e-01       1.614695e-01       2.777330e-01       9.114003e-03       1.781847e-03       4.870890e-03
        2700       6.988669e-01       1.581108e-01       2.806759e-01       8.487712e-03       2.696122e-03       4.783719e-03
        2710       6.918053e-01       1.601631e-01       2.777836e-01       5.504451e-03       3.157582e-03       4.989504e-03
        2720       6.727917e-01       1.580327e-01       2.696412e-01       5.999446e-03       3.153913e-03       4.768587e-03
        2730       6.517350e-01       1.475339e-01       2.618193e-01       1.085068e-02       3.472932e-03       5.691275e-03
        2740       6.373403e-01       1.452245e-01       2.560631e-01       7.190646e-03       3.230534e-03       4.538285e-03
        2750       6.347583e-01       1.486032e-01       2.542341e-01       6.508377e-03       3.582327e-03       4.948923e-03
        2760       6.460301e-01       1.462411e-01       2.591126e-01       3.979783e-03       2.600154e-03       3.324652e-03
        2770       6.678145e-01       1.493541e-01       2.681281e-01       5.183876e-03       1.838053e-03       3.709706e-03
        2780       6.841990e-01       1.587528e-01       2.739598e-01       3.865685e-03       2.058367e-03       3.037494e-03
        2790       6.946246e-01       1.602919e-01       2.781943e-01       5.773533e-03       1.953893e-03       3.826327e-03
        2800       6.936256e-01       1.563786e-01       2.780953e-01       8.366700e-03       3.692122e-03       4.789485e-03
        2810       6.816326e-01       1.567013e-01       2.731116e-01       3.520843e-03       2.003216e-03       2.567922e-03
        2820       6.642192e-01       1.557883e-01       2.659252e-01       4.434711e-03       2.671764e-03       3.707172e-03
        2830       6.485248e-01       1.492479e-01       2.598450e-01       3.870334e-03       2.659252e-03       3.359020e-03
        2840       6.406090e-01       1.471234e-01       2.567579e-01       7.513663e-03       3.478226e-03       4.587020e-03
        2850       6.412649e-01       1.505130e-01       2.567770e-01       2.560731e-03       1.938750e-03       2.257207e-03
        2860       6.526001e-01       1.508903e-01       2.613812e-01       5.034505e-03       2.448808e-03       3.683645e-03
        2870       6.698739e-01       1.526868e-01       2.685455e-01       3.798408e-03       1.073314e-03       2.633166e-03
        2880       6.837368e-01       1.588428e-01       2.738556e-01       4.860941e-03       3.285574e-03       3.971393e-03
        2890       6.920119e-01       1.609140e-01       2.770682e-01       6.078392e-03       2.492095e-03       3.650428e-03
        2900       6.922010e-01       1.559164e-01       2.775808e-01       5.126821e-03       2.342320e-03       3.859202e-03
        2910       6.797966e-01       1.533764e-01       2.726406e-01       2.838830e-03       1.783404e-03       2.396328e-03
        2920       6.604405e-01       1.533187e-01       2.646445e-01       8.039145e-03       2.592178e-03       4.255184e-03
        2930       6.411687e-01       1.458269e-01       2.571468e-01       5.332614e-03       2.268611e-03       3.469918e-03
        2940       6.340507e-01       1.405637e-01       2.552703e-01       7.954547e-03       3.084934e-03       4.987928e-03
        2950       6.386931e-01       1.460772e-01       2.565981e-01       4.627779e-03       3.341441e-03       3.960161e-03
        2960       6.578957e-01       1.504487e-01       2.640661e-01       5.593470e-03       3.819815e-03       4.819881e-03
        2970       6.827694e-01       1.525524e-01       2.748715e-01       1.119462e-02       5.462905e-03       6.986946e-03
        2980       6.970599e-01       1.576402e-01       2.800623e-01       8.486157e-03       3.020499e-03       5.390735e-03
        2990       6.988945e-01       1.604549e-01       2.804537e-01       7.123752e-03       4.033016e-03       5.297066e-03
        3000       6.892394e-01       1.554995e-01       2.773473e-01       6.571237e-03       3.546036e-03       4.516753e-03
