#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        2690       6.774859e-01       1.342192e-01       2.742934e-01       1.123348e-02       3.244912e-03       7.926333e-03
        2700       6.837573e-01       1.338836e-01       2.784295e-01       8.230057e-03       3.073877e-03       4.702641e-03
        2710       6.828371e-01       1.335003e-01       2.789421e-01       1.160104e-02       3.926511e-03       6.837374e-03
        2720       6.717496e-01       1.322834e-01       2.728516e-01       8.967483e-03       4.109222e-03       6.652888e-03
        2730       6.609049e-01       1.306894e-01       2.689985e-01       1.024004e-02       2.733820e-03       5.708466e-03
        2740       6.555707e-01       1.303840e-01       2.680866e-01       1.040823e-02       3.975798e-03       6.149481e-03
        2750       6.528202e-01       1.322007e-01       2.645174e-01       9.420294e-03       3.358568e-03       5.084886e-03
        2760       6.592169e-01       1.379412e-01       2.655263e-01       5.314940e-03       2.524004e-03       4.122015e-03
        2770       6.726201e-01       1.443710e-01       2.709238e-01       9.664078e-03       2.751597e-03       5.171622e-03
        2780       6.847085e-01       1.572192e-01       2.747132e-01       6.221938e-03       2.599758e-03       4.051944e-03
        2790       6.902965e-01       1.662487e-01       2.763388e-01       9.147071e-03       2.885847e-03       5.422679e-03
        2800       6.864953e-01       1.595164e-01       2.753287e-01       3.568634e-03       2.481195e-03       3.023261e-03
        2810       6.762557e-01       1.481574e-01       2.717246e-01       7.290875e-03       2.994790e-03       4.388617e-03
        2820       6.606193e-01       1.458074e-01       2.652404e-01       6.637473e-03       3.256149e-03       4.398325e-03
        2830       6.492931e-01       1.410632e-01       2.617823e-01       5.869699e-03       2.579215e-03       3.808219e-03
        2840       6.466150e-01       1.336403e-01       2.625412e-01       8.186423e-03       4.233082e-03       5.689234e-03
        2850       6.491023e-01       1.336040e-01       2.630722e-01       8.875062e-03       2.953306e-03       5.328887e-03
        2860       6.621659e-01       1.371994e-01       2.688391e-01       1.331481e-02       4.140112e-03       7.666629e-03
        2870       6.754014e-01       1.352618e-01       2.764412e-01       1.824884e-02       5.981012e-03       9.681268e-03
        2880       6.796788e-01       1.358805e-01       2.775083e-01       1.195510e-02       3.442470e-03       7.230645e-03
        2890       6.735523e-01       1.391141e-01       2.730771e-01       1.357621e-02       5.989547e-03       8.598762e-03
        2900       6.635634e-01       1.365216e-01       2.703343e-01       5.468127e-03       4.214630e-03       4.741781e-03
        2910       6.554281e-01       1.342614e-01       2.674928e-01       1.110394e-02       4.912266e-03       7.671483e-03
        2920       6.457812e-01       1.399937e-01       2.603905e-01       9.243648e-03       2.034244e-03       4.634899e-03
        2930       6.462111e-01       1.469063e-01       2.599412e-01       9.432032e-03       3.281315e-03       5.124862e-03
        2940       6.586373e-01       1.475317e-01       2.654292e-01       5.260275e-03       3.686226e-03       4.621082e-03
        2950       6.718755e-01       1.587369e-01       2.694587e-01       4.730191e-03       2.198777e-03       3.629417e-03
        2960       6.806714e-01       1.595420e-01       2.725722e-01       6.647021e-03       3.245380e-03       4.522025e-03
        2970       6.835382e-01       1.581288e-01       2.739261e-01       3.801844e-03       2.254262e-03       2.805789e-03
        2980       6.827913e-01       1.615013e-01       2.734440e-01       4.630506e-03       3.080113e-03       3.963157e-03
        2990       6.738556e-01       1.623324e-01       2.698223e-01       3.903588e-03       2.939000e-03       3.503932e-03
        3000       6.606734e-01       1.564914e-01       2.647930e-01       3.984362e-03       2.518841e-03       3.199770e-03
