#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        2690       6.963621e-01       1.576171e-01       2.803596e-01       1.176109e-02       4.985650e-03       7.788595e-03
        2700       7.197444e-01       1.571255e-01       2.898228e-01       1.417283e-02       5.062850e-03       8.526259e-03
        2710       7.130133e-01       1.518919e-01       2.873489e-01       1.161844e-02       5.031011e-03       7.783070e-03
        2720       6.814883e-01       1.498980e-01       2.752446e-01       8.623182e-03       1.651761e-03       4.748448e-03
        2730       6.449231e-01       1.442953e-01       2.600794e-01       1.018556e-02       4.367951e-03       7.010112e-03
        2740       6.256842e-01       1.355612e-01       2.537046e-01       8.711218e-03       3.506130e-03       5.680165e-03
        2750       6.264891e-01       1.300634e-01       2.566313e-01       7.168086e-03       4.361623e-03       5.892356e-03
        2760       6.390602e-01       1.331685e-01       2.601283e-01       8.239047e-03       3.323366e-03       5.370647e-03
        2770       6.644210e-01       1.372954e-01       2.697908e-01       1.098382e-02       3.303899e-03       7.203877e-03
        2780       6.874832e-01       1.392375e-01       2.803090e-01       1.680856e-02       3.758002e-03       8.529788e-03
        2790       6.947650e-01       1.422333e-01       2.824208e-01       1.130746e-02       4.461740e-03       6.450230e-03
        2800       6.853733e-01       1.433376e-01       2.770491e-01       1.146142e-02       3.916036e-03       6.796251e-03
        2810       6.654258e-01       1.403684e-01       2.688954e-01       5.511137e-03       2.531499e-03       4.288309e-03
        2820       6.465976e-01       1.380867e-01       2.611410e-01       1.067680e-02       3.770518e-03       5.835995e-03
        2830       6.326726e-01       1.385904e-01       2.542427e-01       3.519653e-03       1.446324e-03       2.368753e-03
        2840       6.345150e-01       1.408958e-01       2.546425e-01       8.100550e-03       2.991136e-03       4.762333e-03
        2850       6.525536e-01       1.483333e-01       2.615494e-01       3.673550e-03       1.995728e-03       2.671589e-03
        2860       6.769287e-01       1.557991e-01       2.711609e-01       5.004031e-03       1.033011e-03       3.772652e-03
        2870       6.971817e-01       1.592151e-01       2.796537e-01       6.214450e-03       1.952677e-03       3.428363e-03
        2880       7.038628e-01       1.630916e-01       2.820969e-01       5.906178e-03       1.627491e-03       3.693521e-03
        2890       6.983185e-01       1.611310e-01       2.798481e-01       6.475427e-03       1.699777e-03       3.528881e-03
        2900       6.799039e-01       1.446920e-01       2.738396e-01       8.841471e-03       4.505338e-03       6.265736e-03
        2910       6.534574e-01       1.328698e-01       2.648998e-01       4.311485e-03       2.658100e-03       3.550810e-03
        2920       6.361056e-01       1.276464e-01       2.591506e-01       1.446586e-02       4.911984e-03       9.455511e-03
        2930       6.351268e-01       1.279483e-01       2.616505e-01       9.526630e-03       2.263944e-03       4.919030e-03
        2940       6.514449e-01       1.295193e-01       2.684688e-01       1.207994e-02       6.345669e-03       8.334063e-03
        2950       6.750276e-01       1.313239e-01       2.754746e-01       1.014692e-02       4.435511e-03       7.168188e-03
        2960       6.980173e-01       1.348039e-01       2.846950e-01       9.894886e-03       3.944300e-03       6.481718e-03
        2970       7.131123e-01       1.365869e-01       2.914615e-01       2.434260e-02       3.869099e-03       1.121449e-02
        2980       7.023040e-01       1.365862e-01       2.853377e-01       9.728620e-03       5.836328e-03       7.083034e-03
        2990       6.772699e-01       1.337959e-01       2.746397e-01       6.846500e-03       4.289622e-03       5.993893e-03
        3000       6.509158e-01       1.312649e-01       2.646954e-01       1.849135e-02       5.364185e-03       8.345620e-03
