#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        2690       6.906880e-01       1.663744e-01       2.765040e-01       9.813004e-03       2.827504e-03       5.873066e-03
        2700       7.115289e-01       1.676056e-01       2.848696e-01       5.918674e-03       2.255451e-03       4.613349e-03
        2710       7.172507e-01       1.669731e-01       2.872915e-01       8.594221e-03       5.358990e-03       6.594041e-03
        2720       7.029086e-01       1.669867e-01       2.813988e-01       8.199456e-03       4.520354e-03       5.663203e-03
        2730       6.706014e-01       1.632332e-01       2.683947e-01       3.759480e-03       2.084402e-03       3.082381e-03
        2740       6.409671e-01       1.494570e-01       2.568026e-01       9.653047e-03       2.901479e-03       5.166172e-03
        2750       6.213510e-01       1.509889e-01       2.487781e-01       5.100720e-03       3.187970e-03       4.120784e-03
        2760       6.216519e-01       1.433812e-01       2.491725e-01       8.544626e-03       3.360703e-03       5.277743e-03
        2770       6.413309e-01       1.552556e-01       2.567633e-01       7.957735e-03       2.271139e-03       3.905854e-03
        2780       6.719113e-01       1.605264e-01       2.689743e-01       4.241752e-03       2.853210e-03       3.306728e-03
        2790       6.991910e-01       1.578369e-01       2.802726e-01       7.751380e-03       2.821685e-03       5.385611e-03
        2800       7.099840e-01       1.674292e-01       2.842429e-01       6.992443e-03       2.695533e-03       4.228820e-03
        2810       7.075441e-01       1.721855e-01       2.831640e-01       8.734361e-03       4.184236e-03       5.706498e-03
        2820       6.872389e-01       1.595850e-01       2.752475e-01       4.449399e-03       2.172561e-03       3.022295e-03
        2830       6.590601e-01       1.494797e-01       2.642601e-01       5.905121e-03       2.205701e-03       3.434542e-03
        2840       6.348131e-01       1.509520e-01       2.541659e-01       5.665891e-03       2.343591e-03       3.535449e-03
        2850       6.247304e-01       1.440109e-01       2.503585e-01       3.510502e-03       2.259709e-03       3.040769e-03
        2860       6.319867e-01       1.411424e-01       2.536917e-01       4.159673e-03       2.095035e-03       3.192492e-03
        2870       6.512428e-01       1.507059e-01       2.608708e-01       3.141770e-03       2.630158e-03       2.873513e-03
        2880       6.758282e-01       1.571639e-01       2.706426e-01       3.861071e-03       3.044687e-03       3.472417e-03
        2890       6.942681e-01       1.564162e-01       2.782780e-01       6.633746e-03       2.044783e-03       3.763779e-03
        2900       6.995768e-01       1.609185e-01       2.801955e-01       4.096124e-03       1.167278e-03       2.476817e-03
        2910       6.937141e-01       1.641049e-01       2.777166e-01       6.030130e-03       1.621777e-03       3.646791e-03
        2920       6.766210e-01       1.561579e-01       2.710057e-01       3.875170e-03       2.447711e-03       3.105896e-03
        2930       6.558286e-01       1.495162e-01       2.628714e-01       4.446501e-03       2.118779e-03       3.196620e-03
        2940       6.374781e-01       1.486090e-01       2.553359e-01       3.009592e-03       1.930087e-03       2.324097e-03
        2950       6.296245e-01       1.447748e-01       2.523084e-01       2.165597e-03       1.563781e-03       1.973283e-03
        2960       6.363099e-01       1.424978e-01       2.553374e-01       8.119719e-03       1.768391e-03       4.206160e-03
        2970       6.536531e-01       1.490943e-01       2.619444e-01       3.292588e-03       1.592315e-03       2.654292e-03
        2980       6.798593e-01       1.547231e-01       2.724771e-01       4.842603e-03       2.201850e-03       4.047860e-03
        2990       7.014989e-01       1.549887e-01       2.813543e-01       4.951825e-03       2.755459e-03       3.629365e-03
        3000       7.112482e-01       1.567535e-01       2.852644e-01       1.002900e-02       1.810086e-03       6.256050e-03
