#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        2690       6.725936e-01       1.459072e-01       2.704168e-01       8.983529e-03       2.927581e-03       5.042319e-03
        2700       6.901170e-01       1.522849e-01       2.769876e-01       5.509297e-03       1.795172e-03       3.842609e-03
        2710       6.978439e-01       1.542323e-01       2.801094e-01       1.067272e-02       3.411894e-03       7.569198e-03
        2720       6.910711e-01       1.506445e-01       2.776740e-01       2.526485e-03       1.944449e-03       2.192046e-03
        2730       6.778996e-01       1.484185e-01       2.723796e-01       1.102072e-02       3.926189e-03       6.397958e-03
        2740       6.553179e-01       1.450243e-01       2.630819e-01       3.796504e-03       1.968388e-03       2.733106e-03
        2750       6.367466e-01       1.389191e-01       2.563915e-01       9.543146e-03       3.746893e-03       5.699482e-03
        2760       6.303957e-01       1.408294e-01       2.533536e-01       7.660345e-03       3.362602e-03       5.275289e-03
        2770       6.401389e-01       1.462193e-01       2.567885e-01       5.944281e-03       3.115307e-03       5.145535e-03
        2780       6.679456e-01       1.508863e-01       2.687233e-01       8.648054e-03       3.768568e-03       6.739940e-03
        2790       6.943187e-01       1.620450e-01       2.783365e-01       8.017506e-03       4.998345e-03       6.709138e-03
        2800       7.136381e-01       1.628302e-01       2.861173e-01       1.304155e-02       2.830003e-03       7.554453e-03
        2810       7.109436e-01       1.620341e-01       2.855266e-01       1.114583e-02       5.722697e-03       8.944687e-03
        2820       6.907539e-01       1.609979e-01       2.770678e-01       4.904817e-03       2.428793e-03       3.678011e-03
        2830       6.626857e-01       1.503754e-01       2.660319e-01       1.465530e-02       5.540145e-03       8.620135e-03
        2840       6.338171e-01       1.374020e-01       2.552171e-01       5.317235e-03       2.770623e-03       3.514686e-03
        2850       6.282732e-01       1.361638e-01       2.527985e-01       1.819699e-02       6.064926e-03       1.094548e-02
        2860       6.394611e-01       1.381411e-01       2.575297e-01       6.190723e-03       1.860785e-03       3.399189e-03
        2870       6.601666e-01       1.395901e-01       2.660341e-01       1.357318e-02       3.262144e-03       6.891306e-03
        2880       6.834652e-01       1.471140e-01       2.744970e-01       9.707379e-03       3.257498e-03       6.035958e-03
        2890       6.986756e-01       1.505483e-01       2.807953e-01       6.572074e-03       2.880276e-03       5.095258e-03
        2900       7.022451e-01       1.477681e-01       2.829848e-01       1.512299e-02       3.381639e-03       6.980490e-03
        2910       6.866386e-01       1.476267e-01       2.758088e-01       7.374732e-03       3.303198e-03       5.459665e-03
        2920       6.660841e-01       1.447914e-01       2.674559e-01       4.910182e-03       2.379630e-03       3.903029e-03
        2930       6.472859e-01       1.361912e-01       2.616678e-01       6.988788e-03       3.581460e-03       5.429123e-03
        2940       6.314698e-01       1.345816e-01       2.545476e-01       5.793462e-03       2.913931e-03       3.803505e-03
        2950       6.334807e-01       1.387154e-01       2.543136e-01       1.076142e-02       6.149635e-03       8.467308e-03
        2960       6.499572e-01       1.370876e-01       2.624781e-01       9.290598e-03       3.794455e-03       5.924932e-03
        2970       6.743987e-01       1.426085e-01       2.719593e-01       5.614197e-03       3.613728e-03       4.568546e-03
        2980       6.933505e-01       1.564611e-01       2.779498e-01       1.145387e-02       2.821788e-03       7.989535e-03
        2990       7.003276e-01       1.529924e-01       2.813198e-01       5.916386e-03       2.532431e-03       3.796984e-03
        3000       6.991336e-01       1.457160e-01       2.821685e-01       1.155055e-02       6.507490e-03       9.011539e-03
