#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        2690       6.402238e-01       1.407264e-01       2.578519e-01       9.777775e-03       3.788804e-03       5.376325e-03
        2700       6.603744e-01       1.434842e-01       2.659304e-01       7.636779e-03       3.291426e-03       5.353440e-03
        2710       6.822721e-01       1.540777e-01       2.738195e-01       6.529869e-03       3.922004e-03       5.797309e-03
        2720       6.986910e-01       1.539401e-01       2.809515e-01       5.007085e-03       1.969868e-03       3.679465e-03
        2730       7.026638e-01       1.493816e-01       2.832981e-01       1.748985e-02       2.863864e-03       8.742583e-03
        2740       6.864620e-01       1.509778e-01       2.759864e-01       5.865823e-03       8.974763e-04       3.616660e-03
        2750       6.656696e-01       1.473393e-01       2.677713e-01       8.233856e-03       4.205710e-03       5.779268e-03
        2760       6.427697e-01       1.350637e-01       2.606354e-01       1.443929e-02       4.709949e-03       7.276529e-03
        2770       6.245623e-01       1.320096e-01       2.533855e-01       1.342633e-02       5.388443e-03       7.819039e-03
        2780       6.274765e-01       1.348049e-01       2.536208e-01       1.540836e-02       6.864907e-03       1.144082e-02
        2790       6.500225e-01       1.346982e-01       2.643487e-01       8.724897e-03       5.306310e-03       6.559651e-03
        2800       6.838092e-01       1.404227e-01       2.779042e-01       1.703279e-02       2.977928e-03       8.145069e-03
        2810       7.043752e-01       1.512720e-01       2.840877e-01       1.254377e-02       2.712543e-03       7.538639e-03
        2820       7.109266e-01       1.504255e-01       2.872430e-01       1.274911e-02       3.595673e-03       7.393779e-03
        2830       6.994646e-01       1.453750e-01       2.840044e-01       2.019944e-02       6.152132e-03       1.289061e-02
        2840       6.630752e-01       1.426880e-01       2.674981e-01       4.835790e-03       1.872583e-03       3.263130e-03
        2850       6.336688e-01       1.406245e-01       2.546141e-01       1.794851e-02       8.233689e-03       1.218005e-02
        2860       6.222191e-01       1.376023e-01       2.510093e-01       8.072698e-03       2.733197e-03       4.699348e-03
        2870       6.330638e-01       1.427344e-01       2.549262e-01       1.169655e-02       4.708201e-03       6.838249e-03
        2880       6.583413e-01       1.587044e-01       2.636599e-01       8.566425e-03       2.800721e-03       5.659857e-03
        2890       6.865635e-01       1.584229e-01       2.752290e-01       4.851049e-03       1.911650e-03       3.347349e-03
        2900       7.070057e-01       1.577736e-01       2.842930e-01       8.212543e-03       5.087303e-03       6.802259e-03
        2910       7.033183e-01       1.642039e-01       2.818782e-01       6.469452e-03       1.770250e-03       3.831812e-03
        2920       6.909220e-01       1.653048e-01       2.766510e-01       9.459628e-03       2.649418e-03       5.701311e-03
        2930       6.694694e-01       1.527394e-01       2.689895e-01       4.496597e-03       2.870026e-03       3.861187e-03
        2940       6.453795e-01       1.427148e-01       2.596212e-01       3.974456e-03       2.496724e-03       3.546197e-03
        2950       6.312184e-01       1.418153e-01       2.531711e-01       6.161888e-03       3.781407e-03       5.071181e-03
        2960       6.327701e-01       1.384166e-01       2.546043e-01       4.241397e-03       3.667415e-03       4.001388e-03
        2970       6.496506e-01       1.373324e-01       2.623859e-01       5.313248e-03       4.045346e-03       4.664232e-03
        2980       6.696503e-01       1.444009e-01       2.689936e-01       4.649643e-03       3.585209e-03       3.895078e-03
        2990       6.913550e-01       1.504839e-01       2.775670e-01       6.773584e-03       1.658895e-03       3.977184e-03
        3000       7.054415e-01       1.467018e-01       2.846455e-01       1.270487e-02       5.249180e-03       7.793393e-03
